"GENRE"	"BOOK"	"LABEL"	"EXTRACTION"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_01_out.txt_0002"	"ita"	"malaria"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_01_out.txt_0006"	"ita"	"Piazza"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_01_out.txt_0008"	"ita"	"Maria Novella"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_01_out.txt_0010"	"ita"	"Via Tornabuoni"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_01_out.txt_0012"	"ita"	"Ponte Vecchio"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_01_out.txt_0014"	"ita"	"Via de Bardi"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_01_out.txt_0016"	"ita"	"Borgo San Jacopo"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_01_out.txt_0018"	"ita"	"Porta San Frediano"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_03_out.txt_0002"	"ita"	"Buon viaggio"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_03_out.txt_0004"	"ita"	"Empoli"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_03_out.txt_0006"	"ita"	"Albergo Maggiore"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_03_out.txt_0008"	"ita"	"Ecco"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_03_out.txt_0010"	"ita"	"padrona"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_03_out.txt_0012"	"ita"	"Signora"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_03_out.txt_0014"	"ita"	"padrona"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_03_out.txt_0016"	"ita"	"Empoli"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_03_out.txt_0018"	"ita"	"padrona"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_04_out.txt_0002"	"ita"	"Empoli"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_04_out.txt_0004"	"ita"	"Ponte d Elsa"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_04_out.txt_0006"	"ita"	"Signora"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_04_out.txt_0008"	"ita"	"Certaldo Boccaccio"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_04_out.txt_0010"	"ita"	"Boccaccio"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_04_out.txt_0012"	"ita"	"trattoria"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_04_out.txt_0014"	"ita"	"trattoria"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_04_out.txt_0016"	"ita"	"Boccaccio"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_04_out.txt_0018"	"ita"	"padrona"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_04_out.txt_0020"	"ita"	"Ecco"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_04_out.txt_0022"	"ita"	"padrona"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_05_out.txt_0002"	"ita"	"trattoria"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_05_out.txt_0004"	"ita"	"Trattoria Boccaccio"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_05_out.txt_0006"	"ita"	"padrona"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_05_out.txt_0008"	"ita"	"Boccaccio"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_05_out.txt_0010"	"ita"	"trattoria"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_05_out.txt_0014"	"ita"	"loggia"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_05_out.txt_0016"	"ita"	"Boccaccio"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_05_out.txt_0020"	"ita"	"Palazzo Communale"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_05_out.txt_0022"	"ita"	"insignia"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_05_out.txt_0024"	"ita"	"Medici"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_05_out.txt_0026"	"ita"	"Piccolomini"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_05_out.txt_0028"	"ita"	"Orsini"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_05_out.txt_0030"	"ita"	"Baglioni"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_05_out.txt_0032"	"ita"	"Madonna"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_05_out.txt_0034"	"ita"	"Gimignano"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_05_out.txt_0038"	"ita"	"Certaldo"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_05_out.txt_0040"	"ita"	"Poggibonsi"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_05_out.txt_0042"	"ita"	"Eccomi"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_05_out.txt_0044"	"ita"	"Sancho Panza"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_05_out.txt_0046"	"ita"	"Gimignano"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_06_out.txt_0002"	"ita"	"Signora"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_06_out.txt_0004"	"ita"	"Poggibonsi"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_06_out.txt_0006"	"ita"	"Albergo dell Aquila"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_06_out.txt_0008"	"ita"	"Albergo dell Aquila"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_06_out.txt_0010"	"ita"	"Albergo dell Aquila"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_06_out.txt_0012"	"ita"	"Maggiore in Empoli"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_06_out.txt_0014"	"ita"	"padrona"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_06_out.txt_0018"	"ita"	"Gimignano"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_06_out.txt_0020"	"ita"	"ingiù tutti i santi ajutano ma all insú ci vuol"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_06_out.txt_0022"	"ita"	"padrona"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_06_out.txt_0024"	"ita"	"Poggibonsi"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_06_out.txt_0026"	"ita"	"padrona"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_06_out.txt_0030"	"ita"	"carabinieri"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_06_out.txt_0032"	"ita"	"piazza"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_06_out.txt_0034"	"ita"	"Partenza Partenza"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_06_out.txt_0036"	"ita"	"su su su"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_07_out.txt_0002"	"ita"	"È vietata la bandita"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_08_out.txt_0002"	"ita"	"accidente voi"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_08_out.txt_0004"	"ita"	"Ponte Vecchio"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_09_out.txt_0002"	"ita"	"padroni"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_09_out.txt_0004"	"ita"	"vino santo"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_09_out.txt_0006"	"ita"	"Siena"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_09_out.txt_0008"	"ita"	"Piccolomini"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_09_out.txt_0012"	"ita"	"Siena"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_09_out.txt_0014"	"ita"	"La Mangia"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_09_out.txt_0016"	"ita"	"piazza"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_09_out.txt_0018"	"ita"	"Stefano"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_09_out.txt_0020"	"ita"	"Bonaventura"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_09_out.txt_0022"	"ita"	"Duomo"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_09_out.txt_0024"	"ita"	"Lizza"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_09_out.txt_0028"	"ita"	"Duomo"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_09_out.txt_0030"	"ita"	"La Mangia"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_09_out.txt_0032"	"ita"	"Duomo"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_09_out.txt_0034"	"ita"	"La Mangia"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_09_out.txt_0036"	"ita"	"Siena"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_09_out.txt_0038"	"ita"	"Dante"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_09_out.txt_0040"	"ita"	"Sienese"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_09_out.txt_0042"	"ita"	"Via"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_09_out.txt_0044"	"ita"	"Loggia"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_09_out.txt_0046"	"ita"	"Duomo"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_09_out.txt_0048"	"ita"	"Porta Romana"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_09_out.txt_0050"	"ita"	"Lizza"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_09_out.txt_0052"	"ita"	"Domenico"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_09_out.txt_0054"	"ita"	"Via Ricasoli"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_09_out.txt_0056"	"ita"	"marionette"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_09_out.txt_0058"	"ita"	"Ponte dei Sospiri"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_09_out.txt_0060"	"ita"	"Via Ricasoli"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_09_out.txt_0062"	"ita"	"soldi"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_10_out.txt_0003"	"ita"	"soldi"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_10_out.txt_0005"	"ita"	"Ragazzini"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_10_out.txt_0007"	"ita"	"Signore"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_10_out.txt_0009"	"ita"	"Ecco"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_10_out.txt_0011"	"ita"	"ragazzini"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_10_out.txt_0013"	"ita"	"sigaro"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_10_out.txt_0015"	"ita"	"sigaro"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_10_out.txt_0017"	"ita"	"signorini"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_11_out.txt_0002"	"ita"	"per militari e ragazzi"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_12_out.txt_0002"	"ita"	"Cortona"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_12_out.txt_0004"	"ita"	"Cortona"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_12_out.txt_0006"	"ita"	"Cortona"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_12_out.txt_0008"	"ita"	"Luigi"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_12_out.txt_0010"	"ita"	"Zara"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_12_out.txt_0012"	"ita"	"Buonconvento"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_12_out.txt_0014"	"ita"	"giù giù giù"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_12_out.txt_0016"	"ita"	"La Mangia"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_12_out.txt_0018"	"ita"	"Duomo"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_12_out.txt_0020"	"ita"	"loggia"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_13_out.txt_0002"	"ita"	"Ecco"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_13_out.txt_0004"	"ita"	"Buonconvento"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_13_out.txt_0006"	"ita"	"Madonna"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_13_out.txt_0008"	"ita"	"trattoria"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_13_out.txt_0010"	"ita"	"trattoria"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_13_out.txt_0012"	"ita"	"trattoria"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_14_out.txt_0002"	"ita"	"Buonconvento"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_14_out.txt_0006"	"ita"	"Monte Oliveto"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_14_out.txt_0008"	"ita"	"Monte Oliveto"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_14_out.txt_0010"	"ita"	"Buonconvento"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_14_out.txt_0012"	"ita"	"Monte Oliveto"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_14_out.txt_0014"	"ita"	"piano"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_14_out.txt_0016"	"ita"	"piano"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_15_out.txt_0002"	"ita"	"Monte Oliveto Maggiore"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_15_out.txt_0004"	"ita"	"il convento"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_15_out.txt_0008"	"ita"	"Monte Oliveto"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_15_out.txt_0010"	"ita"	"Ecco"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_15_out.txt_0012"	"ita"	"Buona sera"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_17_out.txt_0002"	"ita"	"ABATE DI NEGRO"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_17_out.txt_0004"	"ita"	"Monte Oliveto Maggiore"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_17_out.txt_0006"	"ita"	"MONTE OLIVETO"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_17_out.txt_0008"	"ita"	"Monte Oliveto"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_17_out.txt_0010"	"ita"	"Monte Amiata"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_17_out.txt_0012"	"ita"	"Monte Oliveto"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_17_out.txt_0014"	"ita"	"Arezzo"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_17_out.txt_0016"	"ita"	"Luca Signorelli"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_17_out.txt_0018"	"ita"	"Signorelli"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_17_out.txt_0020"	"ita"	"Monte Oliveto"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_18_out.txt_0004"	"ita"	"Signorelli"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_19_out.txt_0002"	"ita"	"vino santo"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_20_out.txt_0002"	"ita"	"Giuseppe Giuseppe"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_20_out.txt_0004"	"ita"	"Giuseppe"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_20_out.txt_0006"	"ita"	"Buonconvento"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_20_out.txt_0008"	"ita"	"Monte Amiata"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_20_out.txt_0010"	"ita"	"Quirico"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_20_out.txt_0012"	"ita"	"Quirico"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_20_out.txt_0014"	"ita"	"trattoria"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_20_out.txt_0016"	"ita"	"carabinieri"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_20_out.txt_0018"	"ita"	"Quirico"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_20_out.txt_0020"	"ita"	"trattoria"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_20_out.txt_0022"	"ita"	"padrona"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_20_out.txt_0024"	"ita"	"padrona"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_20_out.txt_0026"	"ita"	"Quirico"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_20_out.txt_0028"	"ita"	"Inglesi"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_20_out.txt_0030"	"ita"	"velocipede"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_20_out.txt_0032"	"ita"	"Quirico"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_20_out.txt_0034"	"ita"	"Pienza"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_21_out.txt_0002"	"ita"	"Pienza"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_21_out.txt_0004"	"ita"	"creta"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_21_out.txt_0006"	"ita"	"Piccolomini"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_21_out.txt_0010"	"ita"	"Pienza"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_21_out.txt_0012"	"ita"	"Quirico"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_21_out.txt_0014"	"ita"	"Montepulciano"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_21_out.txt_0016"	"ita"	"Val di Chiana"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_21_out.txt_0018"	"ita"	"Monte Amiata"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_21_out.txt_0020"	"ita"	"Montepulciano"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_21_out.txt_0022"	"ita"	"Montepulciano"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_21_out.txt_0024"	"ita"	"Marzocco"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_21_out.txt_0026"	"ita"	"padrone"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_21_out.txt_0028"	"ita"	"Signore Ah"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_21_out.txt_0030"	"ita"	"Ecco"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_21_out.txt_0032"	"ita"	"padrone"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_21_out.txt_0034"	"ita"	"pizzicheria"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_21_out.txt_0036"	"ita"	"pizzicheria"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_22_out.txt_0002"	"ita"	"Via dell Erbe"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_22_out.txt_0004"	"ita"	"Montepulciano Chiusi"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_22_out.txt_0008"	"ita"	"Montepulciano"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_22_out.txt_0010"	"ita"	"Montepulciano"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_22_out.txt_0012"	"ita"	"Montepulciano"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_22_out.txt_0014"	"ita"	"Montalcino"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_22_out.txt_0016"	"ita"	"Montepulciano"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_22_out.txt_0018"	"ita"	"Madonna di San Biagio"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_23_out.txt_0002"	"ita"	"Montepulciano"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_23_out.txt_0004"	"ita"	"Sandrino"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_23_out.txt_0006"	"ita"	"del Lago"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_23_out.txt_0010"	"ita"	"Sandrino"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_23_out.txt_0012"	"ita"	"Montepulciano"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_23_out.txt_0014"	"ita"	"Montepulciano"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_23_out.txt_0016"	"ita"	"caffè"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_23_out.txt_0018"	"ita"	"villa"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_23_out.txt_0020"	"ita"	"Cortona"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_23_out.txt_0022"	"ita"	"VAL DI CHIANA"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_23_out.txt_0024"	"ita"	"Sandrino"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_23_out.txt_0026"	"ita"	"Sandrino"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_24_out.txt_0002"	"ita"	"Sandrino"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_24_out.txt_0004"	"ita"	"Sandrino"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_24_out.txt_0006"	"ita"	"di Chiana"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_24_out.txt_0008"	"ita"	"Dante"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_24_out.txt_0010"	"ita"	"Castiglione"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_24_out.txt_0012"	"ita"	"Umbria"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_24_out.txt_0014"	"ita"	"Sandrino"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_24_out.txt_0016"	"ita"	"Castiglione"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_24_out.txt_0018"	"ita"	"Sandrino"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_24_out.txt_0020"	"ita"	"trattoria"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_24_out.txt_0022"	"ita"	"Sandrino"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_24_out.txt_0024"	"ita"	"padrona"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_24_out.txt_0028"	"ita"	"Sandrino"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_24_out.txt_0030"	"ita"	"Quirico"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_24_out.txt_0032"	"ita"	"Palazzo Communale"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_24_out.txt_0034"	"ita"	"Cornia"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_24_out.txt_0036"	"ita"	"Sandrino"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_25_out.txt_0002"	"ita"	"villa Sandrino"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_25_out.txt_0006"	"ita"	"Signora"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_25_out.txt_0008"	"ita"	"Sandrino"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_25_out.txt_0010"	"ita"	"Sandrino"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_25_out.txt_0012"	"ita"	"villa"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_25_out.txt_0014"	"ita"	"Cortona"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_25_out.txt_0016"	"ita"	"Sandrino"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_25_out.txt_0018"	"ita"	"Signora"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_25_out.txt_0020"	"ita"	"Sandrino"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_25_out.txt_0022"	"ita"	"Montepulciano"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_25_out.txt_0024"	"ita"	"Cortona"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_25_out.txt_0026"	"ita"	"villa"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_25_out.txt_0028"	"ita"	"della Stella"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_25_out.txt_0030"	"ita"	"Cortona"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_25_out.txt_0032"	"ita"	"Cortona"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_25_out.txt_0034"	"ita"	"padrona"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_26_out.txt_0002"	"ita"	"Cortona"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_26_out.txt_0004"	"ita"	"Luca Signorelli"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_26_out.txt_0006"	"ita"	"Luca Signorelli"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_26_out.txt_0008"	"ita"	"Cortona"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_26_out.txt_0010"	"ita"	"Signore"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_26_out.txt_0012"	"ita"	"Pietro da Cortona"
"TRAVEL NARRATIVE"	"Two_Pilgrims_Progress.txt_26_out.txt_0014"	"ita"	"padre"
